game_id,date,home_team,away_team,home_score,away_score,status
153775,2024-08-05T21:15:00+00:00,St.Louis Cardinals,New York Mets,0.0,6.0,Finished
154913,2024-08-05T22:40:00+00:00,Cleveland Guardians,Arizona Diamondbacks,6.0,7.0,Finished
154914,2024-08-05T22:40:00+00:00,Miami Marlins,Cincinnati Reds,3.0,10.0,Finished
154915,2024-08-05T22:45:00+00:00,Washington Nationals,San Francisco Giants,1.0,4.0,Finished
154916,2024-08-06T00:05:00+00:00,Chicago Cubs,Minnesota Twins,0.0,3.0,Finished
154917,2024-08-06T00:05:00+00:00,Texas Rangers,Houston Astros,4.0,3.0,Finished
154918,2024-08-06T00:10:00+00:00,Kansas City Royals,Boston Red Sox,5.0,9.0,Finished
154919,2024-08-06T01:40:00+00:00,Oakland Athletics,Chicago White Sox,5.0,1.0,Finished
154920,2024-08-06T02:10:00+00:00,Los Angeles Dodgers,Philadelphia Phillies,5.0,3.0,Finished
154922,2024-08-06T22:40:00+00:00,Miami Marlins,Cincinnati Reds,2.0,8.0,Finished
154923,2024-08-06T22:40:00+00:00,Pittsburgh Pirates,San Diego Padres,0.0,6.0,Finished
154924,2024-08-06T22:45:00+00:00,Washington Nationals,San Francisco Giants,11.0,5.0,Finished
154926,2024-08-06T23:07:00+00:00,Toronto Blue Jays,Baltimore Orioles,5.0,2.0,Finished
154927,2024-08-06T23:20:00+00:00,Atlanta Braves,Milwaukee Brewers,0.0,10.0,Finished
154928,2024-08-06T23:45:00+00:00,St.Louis Cardinals,Tampa Bay Rays,4.0,3.0,Finished
154929,2024-08-07T00:05:00+00:00,Chicago Cubs,Minnesota Twins,7.0,3.0,Finished
154930,2024-08-07T00:05:00+00:00,Texas Rangers,Houston Astros,2.0,4.0,Finished
154931,2024-08-07T00:10:00+00:00,Kansas City Royals,Boston Red Sox,5.0,6.0,Finished
154932,2024-08-07T00:40:00+00:00,Colorado Rockies,New York Mets,6.0,3.0,Finished
154933,2024-08-07T01:40:00+00:00,Oakland Athletics,Chicago White Sox,1.0,5.0,Finished
154934,2024-08-07T01:40:00+00:00,Seattle Mariners,Detroit Tigers,2.0,4.0,Finished
154935,2024-08-07T02:10:00+00:00,Los Angeles Dodgers,Philadelphia Phillies,2.0,6.0,Finished
154939,2024-08-07T17:10:00+00:00,Cleveland Guardians,Arizona Diamondbacks,3.0,7.0,Finished
154936,2024-08-07T18:20:00+00:00,Chicago Cubs,Minnesota Twins,8.0,2.0,Finished
154937,2024-08-07T18:35:00+00:00,Texas Rangers,Houston Astros,4.0,6.0,Finished
154938,2024-08-07T19:37:00+00:00,Oakland Athletics,Chicago White Sox,3.0,2.0,Finished
154925,2024-08-07T20:05:00+00:00,New York Yankees,Los Angeles Angels,5.0,2.0,Finished
154921,2024-08-07T20:10:00+00:00,Cleveland Guardians,Arizona Diamondbacks,3.0,5.0,Finished
154940,2024-08-07T22:40:00+00:00,Miami Marlins,Cincinnati Reds,6.0,4.0,Finished
154941,2024-08-07T22:40:00+00:00,Pittsburgh Pirates,San Diego Padres,8.0,9.0,Finished
154942,2024-08-07T22:45:00+00:00,Washington Nationals,San Francisco Giants,4.0,7.0,Finished
154943,2024-08-07T23:05:00+00:00,New York Yankees,Los Angeles Angels,2.0,8.0,Finished
154944,2024-08-07T23:07:00+00:00,Toronto Blue Jays,Baltimore Orioles,3.0,7.0,Finished
154945,2024-08-07T23:20:00+00:00,Atlanta Braves,Milwaukee Brewers,5.0,8.0,Finished
154946,2024-08-07T23:45:00+00:00,St.Louis Cardinals,Tampa Bay Rays,5.0,2.0,Finished
154947,2024-08-08T00:10:00+00:00,Kansas City Royals,Boston Red Sox,8.0,4.0,Finished
154948,2024-08-08T00:40:00+00:00,Colorado Rockies,New York Mets,3.0,5.0,Finished
154949,2024-08-08T01:40:00+00:00,Seattle Mariners,Detroit Tigers,2.0,6.0,Finished
154950,2024-08-08T02:10:00+00:00,Los Angeles Dodgers,Philadelphia Phillies,4.0,9.0,Finished
154955,2024-08-08T16:05:00+00:00,Washington Nationals,San Francisco Giants,5.0,9.0,Finished
154951,2024-08-08T16:20:00+00:00,Atlanta Braves,Milwaukee Brewers,7.0,16.0,Finished
154952,2024-08-08T16:35:00+00:00,Pittsburgh Pirates,San Diego Padres,6.0,7.0,Finished
154953,2024-08-08T19:10:00+00:00,Colorado Rockies,New York Mets,1.0,9.0,Finished
154956,2024-08-08T22:10:00+00:00,Miami Marlins,Cincinnati Reds,4.0,10.0,Finished
154957,2024-08-08T23:05:00+00:00,New York Yankees,Los Angeles Angels,4.0,9.0,Finished
154958,2024-08-08T23:07:00+00:00,Toronto Blue Jays,Baltimore Orioles,7.0,6.0,Finished
154959,2024-08-08T23:15:00+00:00,St.Louis Cardinals,Tampa Bay Rays,4.0,6.0,Finished
154954,2024-08-09T01:40:00+00:00,Arizona Diamondbacks,Philadelphia Phillies,4.0,6.0,Finished
154960,2024-08-09T01:40:00+00:00,Seattle Mariners,Detroit Tigers,4.0,3.0,Finished
153361,2024-08-09T18:10:00+00:00,Minnesota Twins,Cleveland Guardians,4.0,2.0,Finished
154962,2024-08-09T22:45:00+00:00,Washington Nationals,Los Angeles Angels,3.0,2.0,Finished
154963,2024-08-09T22:50:00+00:00,Tampa Bay Rays,Baltimore Orioles,1.0,4.0,Finished
154965,2024-08-09T23:07:00+00:00,Toronto Blue Jays,Oakland Athletics,3.0,1.0,Finished
154966,2024-08-09T23:10:00+00:00,Boston Red Sox,Houston Astros,4.0,8.0,Finished
154967,2024-08-09T23:10:00+00:00,Miami Marlins,San Diego Padres,2.0,6.0,Finished
154968,2024-08-10T00:10:00+00:00,Chicago White Sox,Chicago Cubs,6.0,7.0,Finished
154969,2024-08-10T00:10:00+00:00,Kansas City Royals,St.Louis Cardinals,5.0,8.0,Finished
154970,2024-08-10T00:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,8.0,3.0,Finished
154971,2024-08-10T00:10:00+00:00,Minnesota Twins,Cleveland Guardians,6.0,3.0,Finished
154972,2024-08-10T00:40:00+00:00,Colorado Rockies,Atlanta Braves,6.0,5.0,Finished
154961,2024-08-10T01:40:00+00:00,Arizona Diamondbacks,Philadelphia Phillies,3.0,2.0,Finished
154973,2024-08-10T02:10:00+00:00,Los Angeles Dodgers,Pittsburgh Pirates,9.0,5.0,Finished
154974,2024-08-10T02:10:00+00:00,Seattle Mariners,New York Mets,6.0,0.0,Finished
154975,2024-08-10T02:15:00+00:00,San Francisco Giants,Detroit Tigers,3.0,2.0,Finished
154976,2024-08-10T17:05:00+00:00,New York Yankees,Texas Rangers,8.0,0.0,Finished
154977,2024-08-10T19:07:00+00:00,Toronto Blue Jays,Oakland Athletics,0.0,1.0,Finished
154964,2024-08-10T20:05:00+00:00,New York Yankees,Texas Rangers,4.0,9.0,Finished
154980,2024-08-10T20:05:00+00:00,San Francisco Giants,Detroit Tigers,3.0,1.0,Finished
154981,2024-08-10T20:10:00+00:00,Boston Red Sox,Houston Astros,4.0,5.0,Finished
154982,2024-08-10T20:10:00+00:00,Miami Marlins,San Diego Padres,8.0,9.0,Finished
154983,2024-08-10T22:45:00+00:00,Washington Nationals,Los Angeles Angels,5.0,4.0,Finished
154984,2024-08-10T23:10:00+00:00,Minnesota Twins,Cleveland Guardians,1.0,2.0,Finished
154985,2024-08-10T23:10:00+00:00,Kansas City Royals,St.Louis Cardinals,8.0,3.0,Finished
154986,2024-08-10T23:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,1.0,0.0,Finished
154979,2024-08-10T23:15:00+00:00,Tampa Bay Rays,Baltimore Orioles,5.0,7.0,Finished
154987,2024-08-10T23:15:00+00:00,Chicago White Sox,Chicago Cubs,1.0,3.0,Finished
154978,2024-08-11T00:10:00+00:00,Arizona Diamondbacks,Philadelphia Phillies,11.0,1.0,Finished
154988,2024-08-11T00:10:00+00:00,Colorado Rockies,Atlanta Braves,8.0,11.0,Finished
154989,2024-08-11T01:10:00+00:00,Los Angeles Dodgers,Pittsburgh Pirates,4.0,1.0,Finished
154990,2024-08-11T01:40:00+00:00,Seattle Mariners,New York Mets,4.0,0.0,Finished
154993,2024-08-11T15:35:00+00:00,Washington Nationals,Los Angeles Angels,4.0,6.0,Finished
154991,2024-08-11T17:35:00+00:00,Boston Red Sox,Houston Astros,2.0,10.0,Finished
154992,2024-08-11T17:35:00+00:00,New York Yankees,Texas Rangers,8.0,7.0,Finished
154994,2024-08-11T17:37:00+00:00,Toronto Blue Jays,Oakland Athletics,4.0,8.0,Finished
154995,2024-08-11T17:40:00+00:00,Miami Marlins,San Diego Padres,7.0,6.0,Finished
154996,2024-08-11T17:40:00+00:00,Tampa Bay Rays,Baltimore Orioles,2.0,1.0,Finished
154997,2024-08-11T18:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,3.0,4.0,Finished
154998,2024-08-11T18:10:00+00:00,Minnesota Twins,Cleveland Guardians,3.0,5.0,Finished
154999,2024-08-11T19:10:00+00:00,Colorado Rockies,Atlanta Braves,9.0,8.0,Finished
155001,2024-08-11T20:05:00+00:00,San Francisco Giants,Detroit Tigers,4.0,5.0,Finished
155000,2024-08-11T20:10:00+00:00,Arizona Diamondbacks,Philadelphia Phillies,12.0,5.0,Finished
155002,2024-08-11T20:10:00+00:00,Los Angeles Dodgers,Pittsburgh Pirates,6.0,5.0,Finished
155003,2024-08-11T23:10:00+00:00,Seattle Mariners,New York Mets,12.0,1.0,Finished
155004,2024-08-12T22:40:00+00:00,Cleveland Guardians,Chicago Cubs,9.0,8.0,Finished
155006,2024-08-12T22:40:00+00:00,Cincinnati Reds,St.Louis Cardinals,6.0,1.0,Finished
155007,2024-08-12T22:50:00+00:00,Tampa Bay Rays,Houston Astros,1.0,6.0,Finished
155008,2024-08-12T23:10:00+00:00,Boston Red Sox,Texas Rangers,5.0,4.0,Finished
155009,2024-08-12T23:40:00+00:00,Minnesota Twins,Kansas City Royals,8.0,3.0,Finished
155010,2024-08-13T00:10:00+00:00,Chicago White Sox,New York Yankees,12.0,2.0,Finished
155011,2024-08-13T00:10:00+00:00,Milwaukee Brewers,Los Angeles Dodgers,2.0,5.0,Finished
155012,2024-08-13T01:38:00+00:00,Los Angeles Angels,Toronto Blue Jays,2.0,4.0,Finished
155005,2024-08-13T01:40:00+00:00,Arizona Diamondbacks,Colorado Rockies,5.0,4.0,Finished
155013,2024-08-13T01:40:00+00:00,San Diego Padres,Pittsburgh Pirates,2.0,1.0,Finished
155014,2024-08-13T01:45:00+00:00,San Francisco Giants,Atlanta Braves,0.0,1.0,Finished
155017,2024-08-13T22:35:00+00:00,Baltimore Orioles,Washington Nationals,3.0,9.0,Finished
155016,2024-08-13T22:40:00+00:00,Cleveland Guardians,Chicago Cubs,2.0,1.0,Finished
155018,2024-08-13T22:40:00+00:00,Cincinnati Reds,St.Louis Cardinals,4.0,1.0,Finished
155019,2024-08-13T22:40:00+00:00,Detroit Tigers,Seattle Mariners,15.0,1.0,Finished
155020,2024-08-13T22:40:00+00:00,Philadelphia Phillies,Miami Marlins,0.0,5.0,Finished
155021,2024-08-13T22:50:00+00:00,Tampa Bay Rays,Houston Astros,2.0,3.0,Finished
155022,2024-08-13T23:10:00+00:00,Boston Red Sox,Texas Rangers,9.0,4.0,Finished
155023,2024-08-13T23:10:00+00:00,New York Mets,Oakland Athletics,4.0,9.0,Finished
155024,2024-08-13T23:40:00+00:00,Minnesota Twins,Kansas City Royals,13.0,3.0,Finished
155025,2024-08-14T00:10:00+00:00,Chicago White Sox,New York Yankees,1.0,4.0,Finished
155026,2024-08-14T00:10:00+00:00,Milwaukee Brewers,Los Angeles Dodgers,2.0,7.0,Finished
155027,2024-08-14T01:38:00+00:00,Los Angeles Angels,Toronto Blue Jays,1.0,6.0,Finished
155015,2024-08-14T01:40:00+00:00,Arizona Diamondbacks,Colorado Rockies,4.0,3.0,Finished
155028,2024-08-14T01:40:00+00:00,San Diego Padres,Pittsburgh Pirates,3.0,0.0,Finished
155029,2024-08-14T01:45:00+00:00,San Francisco Giants,Atlanta Braves,3.0,4.0,Finished
155030,2024-08-14T17:10:00+00:00,Minnesota Twins,Kansas City Royals,1.0,4.0,Finished
155031,2024-08-14T19:40:00+00:00,Arizona Diamondbacks,Colorado Rockies,11.0,4.0,Finished
155033,2024-08-14T20:10:00+00:00,San Diego Padres,Pittsburgh Pirates,8.0,2.0,Finished
155034,2024-08-14T22:10:00+00:00,Boston Red Sox,Texas Rangers,7.0,9.0,Finished
155035,2024-08-14T22:35:00+00:00,Baltimore Orioles,Washington Nationals,4.0,1.0,Finished
155032,2024-08-14T22:40:00+00:00,Cleveland Guardians,Chicago Cubs,6.0,1.0,Finished
155036,2024-08-14T22:40:00+00:00,Philadelphia Phillies,Miami Marlins,9.0,5.0,Finished
155037,2024-08-14T22:40:00+00:00,Cincinnati Reds,St.Louis Cardinals,9.0,2.0,Finished
155038,2024-08-14T22:40:00+00:00,Detroit Tigers,Seattle Mariners,3.0,2.0,Finished
155039,2024-08-14T22:50:00+00:00,Tampa Bay Rays,Houston Astros,1.0,2.0,Finished
155040,2024-08-14T23:10:00+00:00,New York Mets,Oakland Athletics,9.0,1.0,Finished
155041,2024-08-15T00:10:00+00:00,Chicago White Sox,New York Yankees,2.0,10.0,Finished
155042,2024-08-15T00:10:00+00:00,Milwaukee Brewers,Los Angeles Dodgers,5.0,4.0,Finished
155043,2024-08-15T01:38:00+00:00,Los Angeles Angels,Toronto Blue Jays,2.0,9.0,Finished
155044,2024-08-15T01:45:00+00:00,San Francisco Giants,Atlanta Braves,2.0,13.0,Finished
155045,2024-08-15T17:10:00+00:00,New York Mets,Oakland Athletics,6.0,7.0,Finished
155046,2024-08-15T17:10:00+00:00,Detroit Tigers,Seattle Mariners,2.0,1.0,Finished
155047,2024-08-15T18:10:00+00:00,Milwaukee Brewers,Los Angeles Dodgers,6.0,4.0,Finished
155048,2024-08-15T19:45:00+00:00,San Francisco Giants,Atlanta Braves,6.0,0.0,Finished
155049,2024-08-15T22:35:00+00:00,Baltimore Orioles,Boston Red Sox,5.0,1.0,Finished
155050,2024-08-15T22:40:00+00:00,Philadelphia Phillies,Washington Nationals,13.0,3.0,Finished
155051,2024-08-16T00:05:00+00:00,Texas Rangers,Minnesota Twins,2.0,3.0,Finished
155052,2024-08-16T18:20:00+00:00,Chicago Cubs,Toronto Blue Jays,6.0,5.0,Finished
155054,2024-08-16T22:40:00+00:00,Pittsburgh Pirates,Seattle Mariners,5.0,3.0,Finished
155055,2024-08-16T22:40:00+00:00,Cincinnati Reds,Kansas City Royals,1.0,7.0,Finished
155056,2024-08-16T22:40:00+00:00,Philadelphia Phillies,Washington Nationals,3.0,2.0,Finished
155057,2024-08-16T22:40:00+00:00,Detroit Tigers,New York Yankees,0.0,3.0,Finished
155058,2024-08-16T22:50:00+00:00,Tampa Bay Rays,Arizona Diamondbacks,5.0,4.0,Finished
155059,2024-08-16T23:05:00+00:00,Baltimore Orioles,Boston Red Sox,10.0,12.0,Finished
155060,2024-08-16T23:10:00+00:00,New York Mets,Miami Marlins,7.0,3.0,Finished
155061,2024-08-17T00:05:00+00:00,Texas Rangers,Minnesota Twins,3.0,4.0,Finished
155053,2024-08-17T00:10:00+00:00,Houston Astros,Chicago White Sox,4.0,5.0,Finished
155062,2024-08-17T00:10:00+00:00,Milwaukee Brewers,Cleveland Guardians,5.0,3.0,Finished
155063,2024-08-17T00:15:00+00:00,St.Louis Cardinals,Los Angeles Dodgers,6.0,7.0,Finished
155064,2024-08-17T00:40:00+00:00,Colorado Rockies,San Diego Padres,7.0,3.0,Finished
155065,2024-08-17T01:38:00+00:00,Los Angeles Angels,Atlanta Braves,3.0,2.0,Finished
155066,2024-08-17T17:05:00+00:00,Pittsburgh Pirates,Seattle Mariners,7.0,2.0,Finished
155067,2024-08-17T17:10:00+00:00,Detroit Tigers,New York Yankees,4.0,0.0,Finished
155068,2024-08-17T18:20:00+00:00,Chicago Cubs,Toronto Blue Jays,3.0,2.0,Finished
155071,2024-08-17T20:10:00+00:00,New York Mets,Miami Marlins,4.0,0.0,Finished
155072,2024-08-17T20:10:00+00:00,Tampa Bay Rays,Arizona Diamondbacks,6.0,1.0,Finished
155073,2024-08-17T22:05:00+00:00,Philadelphia Phillies,Washington Nationals,5.0,1.0,Finished
155074,2024-08-17T22:40:00+00:00,Cincinnati Reds,Kansas City Royals,1.0,13.0,Finished
155070,2024-08-17T23:05:00+00:00,Baltimore Orioles,Boston Red Sox,1.0,5.0,Finished
155075,2024-08-17T23:05:00+00:00,Texas Rangers,Minnesota Twins,2.0,5.0,Finished
155076,2024-08-17T23:07:00+00:00,Oakland Athletics,San Francisco Giants,2.0,0.0,Finished
155069,2024-08-17T23:10:00+00:00,Houston Astros,Chicago White Sox,6.0,1.0,Finished
155077,2024-08-17T23:15:00+00:00,Milwaukee Brewers,Cleveland Guardians,2.0,1.0,Finished
155078,2024-08-17T23:15:00+00:00,St.Louis Cardinals,Los Angeles Dodgers,5.0,2.0,Finished
155079,2024-08-18T00:10:00+00:00,Colorado Rockies,San Diego Padres,3.0,8.0,Finished
155080,2024-08-18T01:38:00+00:00,Los Angeles Angels,Atlanta Braves,3.0,11.0,Finished
155085,2024-08-18T16:05:00+00:00,New York Mets,Miami Marlins,2.0,3.0,Finished
155081,2024-08-18T17:35:00+00:00,Pittsburgh Pirates,Seattle Mariners,3.0,10.0,Finished
155082,2024-08-18T17:35:00+00:00,Philadelphia Phillies,Washington Nationals,4.0,6.0,Finished
155083,2024-08-18T17:35:00+00:00,Baltimore Orioles,Boston Red Sox,4.0,2.0,Finished
155084,2024-08-18T17:40:00+00:00,Cincinnati Reds,Kansas City Royals,1.0,8.0,Finished
155086,2024-08-18T17:40:00+00:00,Tampa Bay Rays,Arizona Diamondbacks,8.0,7.0,Finished
155087,2024-08-18T18:10:00+00:00,Milwaukee Brewers,Cleveland Guardians,2.0,0.0,Finished
155092,2024-08-18T18:10:00+00:00,Houston Astros,Chicago White Sox,2.0,0.0,Finished
155088,2024-08-18T18:15:00+00:00,St.Louis Cardinals,Los Angeles Dodgers,1.0,2.0,Finished
155089,2024-08-18T18:20:00+00:00,Chicago Cubs,Toronto Blue Jays,0.0,1.0,Finished
155090,2024-08-18T18:35:00+00:00,Texas Rangers,Minnesota Twins,6.0,5.0,Finished
155091,2024-08-18T19:10:00+00:00,Colorado Rockies,San Diego Padres,3.0,2.0,Finished
155093,2024-08-18T20:07:00+00:00,Los Angeles Angels,Atlanta Braves,1.0,3.0,Finished
155094,2024-08-18T20:07:00+00:00,Oakland Athletics,San Francisco Giants,2.0,4.0,Finished
155095,2024-08-18T23:10:00+00:00,Detroit Tigers,New York Yankees,3.0,2.0,Finished
155097,2024-08-19T22:40:00+00:00,Miami Marlins,Arizona Diamondbacks,6.0,9.0,Finished
155098,2024-08-19T23:07:00+00:00,Toronto Blue Jays,Cincinnati Reds,3.0,6.0,Finished
155099,2024-08-19T23:10:00+00:00,New York Mets,Baltimore Orioles,4.0,3.0,Finished
155100,2024-08-20T00:05:00+00:00,Texas Rangers,Pittsburgh Pirates,4.0,3.0,Finished
155096,2024-08-20T00:10:00+00:00,Houston Astros,Boston Red Sox,5.0,4.0,Finished
155101,2024-08-20T00:10:00+00:00,Kansas City Royals,Los Angeles Angels,5.0,3.0,Finished
155102,2024-08-20T01:40:00+00:00,San Diego Padres,Minnesota Twins,5.0,3.0,Finished
155103,2024-08-20T01:40:00+00:00,Oakland Athletics,Tampa Bay Rays,3.0,0.0,Finished
155104,2024-08-20T01:45:00+00:00,San Francisco Giants,Chicago White Sox,5.0,3.0,Finished
155105,2024-08-20T02:10:00+00:00,Los Angeles Dodgers,Seattle Mariners,3.0,0.0,Finished
155107,2024-08-20T22:40:00+00:00,Miami Marlins,Arizona Diamondbacks,1.0,3.0,Finished
155108,2024-08-20T22:45:00+00:00,Washington Nationals,Colorado Rockies,1.0,3.0,Finished
155109,2024-08-20T23:05:00+00:00,New York Yankees,Cleveland Guardians,5.0,9.0,Finished
155110,2024-08-20T23:07:00+00:00,Toronto Blue Jays,Cincinnati Reds,10.0,3.0,Finished
155111,2024-08-20T23:10:00+00:00,New York Mets,Baltimore Orioles,5.0,9.0,Finished
155112,2024-08-20T23:20:00+00:00,Atlanta Braves,Philadelphia Phillies,3.0,1.0,Finished
155113,2024-08-20T23:45:00+00:00,St.Louis Cardinals,Milwaukee Brewers,2.0,3.0,Finished
155114,2024-08-21T00:05:00+00:00,Chicago Cubs,Detroit Tigers,3.0,1.0,Finished
155115,2024-08-21T00:05:00+00:00,Texas Rangers,Pittsburgh Pirates,0.0,4.0,Finished
155106,2024-08-21T00:10:00+00:00,Houston Astros,Boston Red Sox,5.0,6.0,Finished
155116,2024-08-21T00:10:00+00:00,Kansas City Royals,Los Angeles Angels,5.0,9.0,Finished
155117,2024-08-21T01:40:00+00:00,Oakland Athletics,Tampa Bay Rays,0.0,1.0,Finished
155118,2024-08-21T01:40:00+00:00,San Diego Padres,Minnesota Twins,7.0,5.0,Finished
155119,2024-08-21T01:45:00+00:00,San Francisco Giants,Chicago White Sox,4.0,1.0,Finished
155120,2024-08-21T02:10:00+00:00,Los Angeles Dodgers,Seattle Mariners,6.0,3.0,Finished
155121,2024-08-21T17:10:00+00:00,New York Mets,Baltimore Orioles,4.0,3.0,Finished
155124,2024-08-21T18:10:00+00:00,Houston Astros,Boston Red Sox,1.0,4.0,Finished
155122,2024-08-21T18:35:00+00:00,Texas Rangers,Pittsburgh Pirates,1.0,0.0,Finished
155123,2024-08-21T19:45:00+00:00,San Francisco Giants,Chicago White Sox,2.0,6.0,Finished
155125,2024-08-21T22:40:00+00:00,Miami Marlins,Arizona Diamondbacks,8.0,10.0,Finished
155126,2024-08-21T22:40:00+00:00,San Diego Padres,Minnesota Twins,4.0,11.0,Finished
155127,2024-08-21T22:45:00+00:00,Washington Nationals,Colorado Rockies,6.0,1.0,Finished
155128,2024-08-21T23:05:00+00:00,New York Yankees,Cleveland Guardians,8.0,1.0,Finished
155129,2024-08-21T23:07:00+00:00,Toronto Blue Jays,Cincinnati Reds,7.0,11.0,Finished
155130,2024-08-21T23:20:00+00:00,Atlanta Braves,Philadelphia Phillies,2.0,3.0,Finished
155131,2024-08-21T23:45:00+00:00,St.Louis Cardinals,Milwaukee Brewers,10.0,6.0,Finished
155132,2024-08-22T00:05:00+00:00,Chicago Cubs,Detroit Tigers,2.0,8.0,Finished
155133,2024-08-22T00:10:00+00:00,Kansas City Royals,Los Angeles Angels,3.0,0.0,Finished
155134,2024-08-22T01:40:00+00:00,Oakland Athletics,Tampa Bay Rays,2.0,4.0,Finished
155135,2024-08-22T02:10:00+00:00,Los Angeles Dodgers,Seattle Mariners,8.0,4.0,Finished
155136,2024-08-22T17:05:00+00:00,New York Yankees,Cleveland Guardians,6.0,0.0,Finished
155137,2024-08-22T17:05:00+00:00,Washington Nationals,Colorado Rockies,8.0,3.0,Finished
155138,2024-08-22T18:15:00+00:00,St.Louis Cardinals,Milwaukee Brewers,3.0,0.0,Finished
155139,2024-08-22T18:20:00+00:00,Chicago Cubs,Detroit Tigers,10.0,2.0,Finished
155140,2024-08-22T19:37:00+00:00,Oakland Athletics,Tampa Bay Rays,3.0,1.0,Finished
155141,2024-08-22T22:40:00+00:00,Pittsburgh Pirates,Cincinnati Reds,7.0,0.0,Finished
155142,2024-08-22T23:07:00+00:00,Toronto Blue Jays,Los Angeles Angels,5.0,3.0,Finished
155143,2024-08-22T23:08:00+00:00,Atlanta Braves,Philadelphia Phillies,3.0,2.0,Finished
155144,2024-08-22T23:08:00+00:00,Baltimore Orioles,Houston Astros,0.0,6.0,Finished
155145,2024-08-23T01:40:00+00:00,San Diego Padres,New York Mets,3.0,8.0,Finished
155147,2024-08-23T22:40:00+00:00,Pittsburgh Pirates,Cincinnati Reds,6.0,5.0,Finished
155148,2024-08-23T23:05:00+00:00,Baltimore Orioles,Houston Astros,7.0,5.0,Finished
155149,2024-08-23T23:05:00+00:00,New York Yankees,Colorado Rockies,3.0,0.0,Finished
155150,2024-08-23T23:07:00+00:00,Toronto Blue Jays,Los Angeles Angels,5.0,4.0,Finished
155146,2024-08-23T23:10:00+00:00,Cleveland Guardians,Texas Rangers,3.0,5.0,Finished
155151,2024-08-23T23:10:00+00:00,Miami Marlins,Chicago Cubs,3.0,6.0,Finished
155152,2024-08-23T23:10:00+00:00,Boston Red Sox,Arizona Diamondbacks,2.0,12.0,Finished
155153,2024-08-23T23:20:00+00:00,Atlanta Braves,Washington Nationals,3.0,2.0,Finished
155154,2024-08-24T00:10:00+00:00,Chicago White Sox,Detroit Tigers,2.0,5.0,Finished
155155,2024-08-24T00:10:00+00:00,Kansas City Royals,Philadelphia Phillies,7.0,4.0,Finished
155156,2024-08-24T00:10:00+00:00,Minnesota Twins,St.Louis Cardinals,1.0,6.0,Finished
155157,2024-08-24T01:40:00+00:00,Oakland Athletics,Milwaukee Brewers,3.0,11.0,Finished
155158,2024-08-24T01:40:00+00:00,San Diego Padres,New York Mets,7.0,0.0,Finished
155159,2024-08-24T02:10:00+00:00,Los Angeles Dodgers,Tampa Bay Rays,7.0,3.0,Finished
155160,2024-08-24T02:10:00+00:00,Seattle Mariners,San Francisco Giants,6.0,5.0,Finished
155161,2024-08-24T18:05:00+00:00,New York Yankees,Colorado Rockies,2.0,9.0,Finished
155162,2024-08-24T19:07:00+00:00,Toronto Blue Jays,Los Angeles Angels,3.0,1.0,Finished
155164,2024-08-24T20:05:00+00:00,Baltimore Orioles,Houston Astros,3.0,2.0,Finished
155165,2024-08-24T20:07:00+00:00,Oakland Athletics,Milwaukee Brewers,5.0,9.0,Finished
155166,2024-08-24T20:10:00+00:00,Boston Red Sox,Arizona Diamondbacks,1.0,4.0,Finished
155167,2024-08-24T20:10:00+00:00,Miami Marlins,Chicago Cubs,2.0,14.0,Finished
155168,2024-08-24T20:10:00+00:00,Seattle Mariners,San Francisco Giants,3.0,4.0,Finished
155169,2024-08-24T22:40:00+00:00,Pittsburgh Pirates,Cincinnati Reds,2.0,10.0,Finished
155163,2024-08-24T23:10:00+00:00,Cleveland Guardians,Texas Rangers,13.0,5.0,Finished
155170,2024-08-24T23:10:00+00:00,Minnesota Twins,St.Louis Cardinals,6.0,0.0,Finished
155171,2024-08-24T23:10:00+00:00,Kansas City Royals,Philadelphia Phillies,2.0,11.0,Finished
155172,2024-08-24T23:10:00+00:00,Chicago White Sox,Detroit Tigers,4.0,13.0,Finished
155173,2024-08-24T23:20:00+00:00,Atlanta Braves,Washington Nationals,4.0,2.0,Finished
155174,2024-08-25T00:40:00+00:00,San Diego Padres,New York Mets,1.0,7.0,Finished
155175,2024-08-25T01:10:00+00:00,Los Angeles Dodgers,Tampa Bay Rays,8.0,9.0,Finished
155176,2024-08-25T16:05:00+00:00,Atlanta Braves,Washington Nationals,1.0,5.0,Finished
155178,2024-08-25T17:35:00+00:00,Boston Red Sox,Arizona Diamondbacks,5.0,7.0,Finished
155179,2024-08-25T17:35:00+00:00,New York Yankees,Colorado Rockies,10.0,3.0,Finished
155180,2024-08-25T17:35:00+00:00,Pittsburgh Pirates,Cincinnati Reds,4.0,3.0,Finished
155181,2024-08-25T17:37:00+00:00,Toronto Blue Jays,Los Angeles Angels,8.0,2.0,Finished
155182,2024-08-25T17:40:00+00:00,Miami Marlins,Chicago Cubs,7.0,2.0,Finished
155186,2024-08-25T17:40:00+00:00,Cleveland Guardians,Texas Rangers,4.0,2.0,Finished
155183,2024-08-25T18:10:00+00:00,Chicago White Sox,Detroit Tigers,4.0,9.0,Finished
155184,2024-08-25T18:10:00+00:00,Kansas City Royals,Philadelphia Phillies,3.0,11.0,Finished
155185,2024-08-25T18:10:00+00:00,Minnesota Twins,St.Louis Cardinals,2.0,3.0,Finished
