game_id,date,home_team,away_team,home_score,away_score,status
746698,2024-06-21,Cincinnati Reds,Boston Red Sox,5,2,Final
746624,2024-06-21,Cleveland Guardians,Toronto Blue Jays,7,1,Final
746052,2024-06-21,Miami Marlins,Seattle Mariners,3,2,Final
745006,2024-06-21,Texas Rangers,Kansas City Royals,6,2,Final
746375,2024-06-21,Houston Astros,Baltimore Orioles,14,11,Final
746540,2024-06-21,Colorado Rockies,Washington Nationals,5,11,Final
745649,2024-06-21,Oakland Athletics,Minnesota Twins,6,5,Final
745403,2024-06-21,San Diego Padres,Milwaukee Brewers,9,5,Final
746131,2024-06-21,Los Angeles Dodgers,Los Angeles Angels,2,3,Final
746459,2024-06-22,Detroit Tigers,Chicago White Sox,1,5,Final
745163,2024-06-22,St. Louis Cardinals,San Francisco Giants,9,4,Final
746863,2024-06-22,Chicago Cubs,New York Mets,8,1,Final
745486,2024-06-22,Pittsburgh Pirates,Tampa Bay Rays,4,3,Final
744997,2024-06-22,Texas Rangers,Kansas City Royals,6,0,Final
745564,2024-06-22,Philadelphia Phillies,Arizona Diamondbacks,12,1,Final
745644,2024-06-22,Oakland Athletics,Minnesota Twins,2,10,Final
746700,2024-06-22,Cincinnati Reds,Boston Red Sox,3,4,Final
746376,2024-06-22,Houston Astros,Baltimore Orioles,5,1,Final
746622,2024-06-22,Cleveland Guardians,Toronto Blue Jays,6,3,Final
746048,2024-06-22,Miami Marlins,Seattle Mariners,0,9,Final
745731,2024-06-22,New York Yankees,Atlanta Braves,8,3,Final
745402,2024-06-22,San Diego Padres,Milwaukee Brewers,6,4,Final
746541,2024-06-22,Colorado Rockies,Washington Nationals,8,7,Final
746132,2024-06-22,Los Angeles Dodgers,Los Angeles Angels,7,2,Final
745566,2024-06-23,Philadelphia Phillies,Arizona Diamondbacks,4,1,Final
745485,2024-06-23,Pittsburgh Pirates,Tampa Bay Rays,1,3,Final
745727,2024-06-23,New York Yankees,Atlanta Braves,1,3,Final
746699,2024-06-23,Cincinnati Reds,Boston Red Sox,4,7,Final
746621,2024-06-23,Cleveland Guardians,Toronto Blue Jays,6,5,Final
746457,2024-06-23,Detroit Tigers,Chicago White Sox,11,2,Final
746051,2024-06-23,Miami Marlins,Seattle Mariners,6,4,Final
746373,2024-06-23,Houston Astros,Baltimore Orioles,8,1,Final
745165,2024-06-23,St. Louis Cardinals,San Francisco Giants,5,3,Final
745000,2024-06-23,Texas Rangers,Kansas City Royals,4,0,Final
746536,2024-06-23,Colorado Rockies,Washington Nationals,1,2,Final
745648,2024-06-23,Oakland Athletics,Minnesota Twins,0,3,Final
745396,2024-06-23,San Diego Padres,Milwaukee Brewers,2,6,Final
746862,2024-06-23,Chicago Cubs,New York Mets,2,5,Final
747021,2024-06-24,Baltimore Orioles,Cleveland Guardians,2,3,Final
746458,2024-06-24,Detroit Tigers,Philadelphia Phillies,1,8,Final
745078,2024-06-24,Tampa Bay Rays,Seattle Mariners,4,3,Final
746696,2024-06-24,Cincinnati Reds,Pittsburgh Pirates,11,5,Final
746941,2024-06-24,Boston Red Sox,Toronto Blue Jays,7,6,Final
745160,2024-06-24,St. Louis Cardinals,Atlanta Braves,4,3,Final
746780,2024-06-24,Chicago White Sox,Los Angeles Dodgers,0,3,Final
746298,2024-06-24,Kansas City Royals,Miami Marlins,4,1,Final
745974,2024-06-24,Milwaukee Brewers,Texas Rangers,6,3,Final
746218,2024-06-24,Los Angeles Angels,Oakland Athletics,5,1,Final
745397,2024-06-24,San Diego Padres,Washington Nationals,7,6,Final
745323,2024-06-24,San Francisco Giants,Chicago Cubs,5,4,Final
747022,2024-06-25,Baltimore Orioles,Cleveland Guardians,8,10,Final
746454,2024-06-25,Detroit Tigers,Philadelphia Phillies,4,1,Final
745076,2024-06-25,Tampa Bay Rays,Seattle Mariners,11,3,Final
746697,2024-06-25,Cincinnati Reds,Pittsburgh Pirates,5,9,Final
746943,2024-06-25,Boston Red Sox,Toronto Blue Jays,4,9,Final
745806,2024-06-25,New York Mets,New York Yankees,9,7,Final
746372,2024-06-25,Houston Astros,Colorado Rockies,5,2,Final
746775,2024-06-25,Chicago White Sox,Los Angeles Dodgers,3,4,Final
746293,2024-06-25,Kansas City Royals,Miami Marlins,1,2,Final
745973,2024-06-25,Milwaukee Brewers,Texas Rangers,3,1,Final
746213,2024-06-25,Los Angeles Angels,Oakland Athletics,7,5,Final
745399,2024-06-25,San Diego Padres,Washington Nationals,9,7,Final
747188,2024-06-25,Arizona Diamondbacks,Minnesota Twins,5,4,Final
745322,2024-06-25,San Francisco Giants,Chicago Cubs,5,1,Final
745157,2024-06-25,St. Louis Cardinals,Atlanta Braves,0,0,Final
745073,2024-06-26,Tampa Bay Rays,Seattle Mariners,2,5,Final
746695,2024-06-26,Cincinnati Reds,Pittsburgh Pirates,1,6,Final
746456,2024-06-26,Detroit Tigers,Philadelphia Phillies,2,6,Final
745157,2024-06-26,St. Louis Cardinals,Atlanta Braves,2,6,Final
745158,2024-06-26,St. Louis Cardinals,Atlanta Braves,4,1,Final
746374,2024-06-26,Houston Astros,Colorado Rockies,7,1,Final
746291,2024-06-26,Kansas City Royals,Miami Marlins,5,1,Final
745975,2024-06-26,Milwaukee Brewers,Texas Rangers,6,5,Final
746212,2024-06-26,Los Angeles Angels,Oakland Athletics,5,2,Final
745400,2024-06-26,San Diego Padres,Washington Nationals,8,5,Final
747019,2024-06-26,Baltimore Orioles,Cleveland Guardians,4,2,Final
746942,2024-06-26,Boston Red Sox,Toronto Blue Jays,1,4,Final
745808,2024-06-26,New York Mets,New York Yankees,12,2,Final
746777,2024-06-26,Chicago White Sox,Los Angeles Dodgers,0,4,Final
747184,2024-06-26,Arizona Diamondbacks,Minnesota Twins,3,8,Final
745325,2024-06-26,San Francisco Giants,Chicago Cubs,4,3,Final
747185,2024-06-27,Arizona Diamondbacks,Minnesota Twins,6,13,Final
745324,2024-06-27,San Francisco Giants,Chicago Cubs,3,5,Final
746816,2024-06-27,Chicago White Sox,Atlanta Braves,1,0,Final
745565,2024-06-27,Philadelphia Phillies,Miami Marlins,4,7,Final
747020,2024-06-27,Baltimore Orioles,Texas Rangers,11,2,Final
744919,2024-06-27,Toronto Blue Jays,New York Yankees,9,2,Final
745162,2024-06-27,St. Louis Cardinals,Cincinnati Reds,4,11,Final
746288,2024-06-27,Kansas City Royals,Cleveland Guardians,2,1,Final
746210,2024-06-27,Los Angeles Angels,Detroit Tigers,5,0,Final
745560,2024-06-28,Philadelphia Phillies,Miami Marlins,2,0,Final
745070,2024-06-28,Tampa Bay Rays,Washington Nationals,3,1,Final
747017,2024-06-28,Baltimore Orioles,Texas Rangers,2,1,Final
744922,2024-06-28,Toronto Blue Jays,New York Yankees,5,16,Final
745804,2024-06-28,New York Mets,Houston Astros,7,2,Final
746939,2024-06-28,Boston Red Sox,San Diego Padres,2,9,Final
746776,2024-06-28,Chicago White Sox,Colorado Rockies,5,3,Final
747105,2024-06-28,Atlanta Braves,Pittsburgh Pirates,6,1,Final
746292,2024-06-28,Kansas City Royals,Cleveland Guardians,10,3,Final
745970,2024-06-28,Milwaukee Brewers,Chicago Cubs,4,2,Final
745161,2024-06-28,St. Louis Cardinals,Cincinnati Reds,1,0,Final
746214,2024-06-28,Los Angeles Angels,Detroit Tigers,5,2,Final
747183,2024-06-28,Arizona Diamondbacks,Oakland Athletics,4,9,Final
745238,2024-06-28,Seattle Mariners,Minnesota Twins,3,2,Final
745319,2024-06-28,San Francisco Giants,Los Angeles Dodgers,5,3,Final
746778,2024-06-29,Chicago White Sox,Colorado Rockies,11,3,Final
745159,2024-06-29,St. Louis Cardinals,Cincinnati Reds,4,9,Final
744921,2024-06-29,Toronto Blue Jays,New York Yankees,9,3,Final
745559,2024-06-29,Philadelphia Phillies,Miami Marlins,2,3,Final
746289,2024-06-29,Kansas City Royals,Cleveland Guardians,2,7,Final
745801,2024-06-29,New York Mets,Houston Astros,6,9,Final
747186,2024-06-29,Arizona Diamondbacks,Oakland Athletics,3,0,Final
746940,2024-06-29,Boston Red Sox,San Diego Padres,1,11,Final
745071,2024-06-29,Tampa Bay Rays,Washington Nationals,1,8,Final
747104,2024-06-29,Atlanta Braves,Pittsburgh Pirates,2,1,Final
745972,2024-06-29,Milwaukee Brewers,Chicago Cubs,3,5,Final
745317,2024-06-29,San Francisco Giants,Los Angeles Dodgers,7,14,Final
747018,2024-06-29,Baltimore Orioles,Texas Rangers,6,5,Final
746211,2024-06-29,Los Angeles Angels,Detroit Tigers,6,5,Final
745239,2024-06-29,Seattle Mariners,Minnesota Twins,1,5,Final
747101,2024-06-30,Atlanta Braves,Pittsburgh Pirates,2,4,Final
746938,2024-06-30,Boston Red Sox,San Diego Padres,4,1,Final
745555,2024-06-30,Philadelphia Phillies,Miami Marlins,7,6,Final
744916,2024-06-30,Toronto Blue Jays,New York Yankees,1,8,Final
745802,2024-06-30,New York Mets,Houston Astros,5,10,Final
745072,2024-06-30,Tampa Bay Rays,Washington Nationals,5,0,Final
746290,2024-06-30,Kansas City Royals,Cleveland Guardians,6,2,Final
746779,2024-06-30,Chicago White Sox,Colorado Rockies,4,5,Final
745971,2024-06-30,Milwaukee Brewers,Chicago Cubs,7,1,Final
745154,2024-06-30,St. Louis Cardinals,Cincinnati Reds,2,0,Final
745320,2024-06-30,San Francisco Giants,Los Angeles Dodgers,10,4,Final
746209,2024-06-30,Los Angeles Angels,Detroit Tigers,6,7,Final
747182,2024-06-30,Arizona Diamondbacks,Oakland Athletics,5,1,Final
745243,2024-06-30,Seattle Mariners,Minnesota Twins,3,5,Final
747016,2024-06-30,Baltimore Orioles,Texas Rangers,2,11,Final
744914,2024-07-01,Toronto Blue Jays,Houston Astros,1,3,Final
744840,2024-07-01,Washington Nationals,New York Mets,7,9,Final
746535,2024-07-01,Colorado Rockies,Milwaukee Brewers,8,7,Final
745482,2024-07-02,Pittsburgh Pirates,St. Louis Cardinals,4,7,Final
746623,2024-07-02,Cleveland Guardians,Chicago White Sox,7,6,Final
746047,2024-07-02,Miami Marlins,Boston Red Sox,3,8,Final
744838,2024-07-02,Washington Nationals,New York Mets,2,7,Final
745730,2024-07-02,New York Yankees,Cincinnati Reds,4,5,Final
744913,2024-07-02,Toronto Blue Jays,Houston Astros,7,6,Final
747102,2024-07-02,Atlanta Braves,San Francisco Giants,3,5,Final
745886,2024-07-02,Minnesota Twins,Detroit Tigers,5,3,Final
744999,2024-07-02,Texas Rangers,San Diego Padres,7,0,Final
746860,2024-07-02,Chicago Cubs,Philadelphia Phillies,4,6,Final
746282,2024-07-02,Kansas City Royals,Tampa Bay Rays,1,5,Final
746537,2024-07-02,Colorado Rockies,Milwaukee Brewers,3,4,Final
745647,2024-07-02,Oakland Athletics,Los Angeles Angels,7,5,Final
745240,2024-07-02,Seattle Mariners,Baltimore Orioles,0,2,Final
746133,2024-07-02,Los Angeles Dodgers,Arizona Diamondbacks,6,5,Final
745487,2024-07-03,Pittsburgh Pirates,St. Louis Cardinals,5,4,Final
746617,2024-07-03,Cleveland Guardians,Chicago White Sox,2,8,Final
746045,2024-07-03,Miami Marlins,Boston Red Sox,2,7,Final
744837,2024-07-03,Washington Nationals,New York Mets,7,5,Final
745728,2024-07-03,New York Yankees,Cincinnati Reds,2,3,Final
744915,2024-07-03,Toronto Blue Jays,Houston Astros,2,9,Final
747100,2024-07-03,Atlanta Braves,San Francisco Giants,3,1,Final
744998,2024-07-03,Texas Rangers,San Diego Padres,4,6,Final
746858,2024-07-03,Chicago Cubs,Philadelphia Phillies,3,5,Final
746283,2024-07-03,Kansas City Royals,Tampa Bay Rays,4,2,Final
745888,2024-07-03,Minnesota Twins,Detroit Tigers,2,9,Final
746534,2024-07-03,Colorado Rockies,Milwaukee Brewers,0,3,Final
745643,2024-07-03,Oakland Athletics,Los Angeles Angels,5,0,Final
746128,2024-07-03,Los Angeles Dodgers,Arizona Diamondbacks,4,12,Final
745234,2024-07-03,Seattle Mariners,Baltimore Orioles,1,4,Final
744834,2024-07-04,Washington Nationals,New York Mets,1,0,Final
745484,2024-07-04,Pittsburgh Pirates,St. Louis Cardinals,2,3,Final
745726,2024-07-04,New York Yankees,Cincinnati Reds,4,8,Final
744912,2024-07-04,Toronto Blue Jays,Houston Astros,3,5,Final
745890,2024-07-04,Minnesota Twins,Detroit Tigers,12,3,Final
746619,2024-07-04,Cleveland Guardians,Chicago White Sox,8,4,Final
746043,2024-07-04,Miami Marlins,Boston Red Sox,5,6,Final
746857,2024-07-04,Chicago Cubs,Philadelphia Phillies,10,2,Final
744996,2024-07-04,Texas Rangers,San Diego Padres,1,3,Final
745641,2024-07-04,Oakland Athletics,Los Angeles Angels,5,0,Final
745236,2024-07-04,Seattle Mariners,Baltimore Orioles,7,3,Final
747103,2024-07-04,Atlanta Braves,San Francisco Giants,2,4,Final
746285,2024-07-04,Kansas City Royals,Tampa Bay Rays,8,10,Final
746532,2024-07-04,Colorado Rockies,Milwaukee Brewers,4,3,Final
746126,2024-07-04,Los Angeles Dodgers,Arizona Diamondbacks,3,9,Final
746859,2024-07-05,Chicago Cubs,Los Angeles Angels,5,1,Final
745479,2024-07-05,Pittsburgh Pirates,New York Mets,14,2,Final
744836,2024-07-05,Washington Nationals,St. Louis Cardinals,6,7,Final
745725,2024-07-05,New York Yankees,Boston Red Sox,3,5,Final
746693,2024-07-05,Cincinnati Reds,Detroit Tigers,4,5,Final
746620,2024-07-05,Cleveland Guardians,San Francisco Giants,2,4,Final
746046,2024-07-05,Miami Marlins,Chicago White Sox,2,3,Final
747097,2024-07-05,Atlanta Braves,Philadelphia Phillies,6,8,Final
744992,2024-07-05,Texas Rangers,Tampa Bay Rays,3,0,Final
746533,2024-07-05,Colorado Rockies,Kansas City Royals,4,2,Final
745884,2024-07-05,Minnesota Twins,Houston Astros,12,13,Final
745639,2024-07-05,Oakland Athletics,Baltimore Orioles,2,3,Final
745398,2024-07-05,San Diego Padres,Arizona Diamondbacks,10,8,Final
745237,2024-07-05,Seattle Mariners,Toronto Blue Jays,2,1,Final
746127,2024-07-05,Los Angeles Dodgers,Milwaukee Brewers,8,5,Final
745724,2024-07-06,New York Yankees,Boston Red Sox,14,4,Final
745885,2024-07-06,Minnesota Twins,Houston Astros,9,3,Final
746856,2024-07-06,Chicago Cubs,Los Angeles Angels,0,7,Final
745476,2024-07-06,Pittsburgh Pirates,New York Mets,2,5,Final
744835,2024-07-06,Washington Nationals,St. Louis Cardinals,14,6,Final
744995,2024-07-06,Texas Rangers,Tampa Bay Rays,4,3,Final
745642,2024-07-06,Oakland Athletics,Baltimore Orioles,19,8,Final
746694,2024-07-06,Cincinnati Reds,Detroit Tigers,3,5,Final
746615,2024-07-06,Cleveland Guardians,San Francisco Giants,5,4,Final
745235,2024-07-06,Seattle Mariners,Toronto Blue Jays,4,5,Final
746044,2024-07-06,Miami Marlins,Chicago White Sox,4,3,Final
747099,2024-07-06,Atlanta Braves,Philadelphia Phillies,5,1,Final
746129,2024-07-06,Los Angeles Dodgers,Milwaukee Brewers,5,3,Final
746529,2024-07-06,Colorado Rockies,Kansas City Royals,3,1,Final
745395,2024-07-06,San Diego Padres,Arizona Diamondbacks,5,7,Final
745477,2024-07-07,Pittsburgh Pirates,New York Mets,2,3,Final
744832,2024-07-07,Washington Nationals,St. Louis Cardinals,3,8,Final
747098,2024-07-07,Atlanta Braves,Philadelphia Phillies,6,0,Final
746691,2024-07-07,Cincinnati Reds,Detroit Tigers,1,5,Final
746616,2024-07-07,Cleveland Guardians,San Francisco Giants,5,4,Final
746039,2024-07-07,Miami Marlins,Chicago White Sox,7,4,Final
745883,2024-07-07,Minnesota Twins,Houston Astros,3,2,Final
746855,2024-07-07,Chicago Cubs,Los Angeles Angels,5,0,Final
744993,2024-07-07,Texas Rangers,Tampa Bay Rays,13,2,Final
746530,2024-07-07,Colorado Rockies,Kansas City Royals,1,10,Final
745637,2024-07-07,Oakland Athletics,Baltimore Orioles,3,6,Final
745391,2024-07-07,San Diego Padres,Arizona Diamondbacks,1,9,Final
745233,2024-07-07,Seattle Mariners,Toronto Blue Jays,4,5,Final
746122,2024-07-07,Los Angeles Dodgers,Milwaukee Brewers,2,9,Final
745723,2024-07-07,New York Yankees,Boston Red Sox,0,3,Final
745480,2024-07-08,Pittsburgh Pirates,New York Mets,8,2,Final
744833,2024-07-08,Washington Nationals,St. Louis Cardinals,0,6,Final
746455,2024-07-08,Detroit Tigers,Cleveland Guardians,1,0,Final
746692,2024-07-08,Cincinnati Reds,Colorado Rockies,6,0,Final
746771,2024-07-08,Chicago White Sox,Minnesota Twins,6,8,Final
746208,2024-07-08,Los Angeles Angels,Texas Rangers,4,9,Final
747181,2024-07-08,Arizona Diamondbacks,Atlanta Braves,4,5,Final
747014,2024-07-09,Baltimore Orioles,Chicago Cubs,2,9,Final
746451,2024-07-09,Detroit Tigers,Cleveland Guardians,8,9,Final
745557,2024-07-09,Philadelphia Phillies,Los Angeles Dodgers,10,1,Final
745074,2024-07-09,Tampa Bay Rays,New York Yankees,5,3,Final
746690,2024-07-09,Cincinnati Reds,Colorado Rockies,12,6,Final
745803,2024-07-09,New York Mets,Washington Nationals,7,5,Final
746937,2024-07-09,Boston Red Sox,Oakland Athletics,12,9,Final
746368,2024-07-09,Houston Astros,Miami Marlins,4,3,Final
745968,2024-07-09,Milwaukee Brewers,Pittsburgh Pirates,2,12,Final
746206,2024-07-09,Los Angeles Angels,Texas Rangers,4,5,Final
745393,2024-07-09,San Diego Padres,Seattle Mariners,3,8,Final
747180,2024-07-09,Arizona Diamondbacks,Atlanta Braves,2,6,Final
745316,2024-07-09,San Francisco Giants,Toronto Blue Jays,4,3,Final
745155,2024-07-09,St. Louis Cardinals,Kansas City Royals,0,0,Final
746773,2024-07-09,Chicago White Sox,Minnesota Twins,0,0,Final
745155,2024-07-10,St. Louis Cardinals,Kansas City Royals,4,6,Final
745156,2024-07-10,St. Louis Cardinals,Kansas City Royals,5,8,Final
746772,2024-07-10,Chicago White Sox,Minnesota Twins,3,1,Final
746773,2024-07-10,Chicago White Sox,Minnesota Twins,2,3,Final
747015,2024-07-10,Baltimore Orioles,Chicago Cubs,0,4,Final
746453,2024-07-10,Detroit Tigers,Cleveland Guardians,5,4,Final
745394,2024-07-10,San Diego Padres,Seattle Mariners,0,2,Final
745069,2024-07-10,Tampa Bay Rays,New York Yankees,1,2,Final
745556,2024-07-10,Philadelphia Phillies,Los Angeles Dodgers,4,3,Final
746689,2024-07-10,Cincinnati Reds,Colorado Rockies,5,6,Final
745796,2024-07-10,New York Mets,Washington Nationals,6,2,Final
746934,2024-07-10,Boston Red Sox,Oakland Athletics,2,5,Final
746366,2024-07-10,Houston Astros,Miami Marlins,9,1,Final
745969,2024-07-10,Milwaukee Brewers,Pittsburgh Pirates,9,0,Final
746205,2024-07-10,Los Angeles Angels,Texas Rangers,7,2,Final
747179,2024-07-10,Arizona Diamondbacks,Atlanta Braves,7,5,Final
745318,2024-07-10,San Francisco Giants,Toronto Blue Jays,6,10,Final
746688,2024-07-11,Cincinnati Reds,Colorado Rockies,8,1,Final
746452,2024-07-11,Detroit Tigers,Cleveland Guardians,10,1,Final
745799,2024-07-11,New York Mets,Washington Nationals,7,0,Final
745967,2024-07-11,Milwaukee Brewers,Pittsburgh Pirates,0,1,Final
745313,2024-07-11,San Francisco Giants,Toronto Blue Jays,3,5,Final
745558,2024-07-11,Philadelphia Phillies,Los Angeles Dodgers,5,1,Final
747011,2024-07-11,Baltimore Orioles,Chicago Cubs,0,8,Final
745065,2024-07-11,Tampa Bay Rays,New York Yankees,5,4,Final
746935,2024-07-11,Boston Red Sox,Oakland Athletics,7,0,Final
746367,2024-07-11,Houston Astros,Miami Marlins,6,3,Final
746204,2024-07-11,Los Angeles Angels,Seattle Mariners,0,11,Final
747178,2024-07-11,Arizona Diamondbacks,Atlanta Braves,1,0,Final
746450,2024-07-12,Detroit Tigers,Los Angeles Dodgers,3,4,Final
745552,2024-07-12,Philadelphia Phillies,Oakland Athletics,2,6,Final
745064,2024-07-12,Tampa Bay Rays,Cleveland Guardians,2,0,Final
747012,2024-07-12,Baltimore Orioles,New York Yankees,1,4,Final
746936,2024-07-12,Boston Red Sox,Kansas City Royals,1,6,Final
745800,2024-07-12,New York Mets,Colorado Rockies,7,6,Final
746685,2024-07-12,Cincinnati Reds,Miami Marlins,7,4,Final
746371,2024-07-12,Houston Astros,Texas Rangers,6,3,Final
746774,2024-07-12,Chicago White Sox,Pittsburgh Pirates,1,4,Final
745965,2024-07-12,Milwaukee Brewers,Washington Nationals,2,5,Final
745153,2024-07-12,St. Louis Cardinals,Chicago Cubs,1,5,Final
746207,2024-07-12,Los Angeles Angels,Seattle Mariners,6,5,Final
747175,2024-07-12,Arizona Diamondbacks,Toronto Blue Jays,5,4,Final
745390,2024-07-12,San Diego Padres,Atlanta Braves,1,6,Final
745312,2024-07-12,San Francisco Giants,Minnesota Twins,7,1,Final
746447,2024-07-13,Detroit Tigers,Los Angeles Dodgers,11,9,Final
746766,2024-07-13,Chicago White Sox,Pittsburgh Pirates,2,6,Final
745152,2024-07-13,St. Louis Cardinals,Chicago Cubs,11,3,Final
745175,2024-07-13,St. Louis Cardinals,Chicago Cubs,5,4,Final
745549,2024-07-13,Philadelphia Phillies,Oakland Athletics,11,5,Final
747013,2024-07-13,Baltimore Orioles,New York Yankees,1,6,Final
746930,2024-07-13,Boston Red Sox,Kansas City Royals,5,0,Final
745798,2024-07-13,New York Mets,Colorado Rockies,7,3,Final
745067,2024-07-13,Tampa Bay Rays,Cleveland Guardians,2,4,Final
746369,2024-07-13,Houston Astros,Texas Rangers,1,2,Final
746687,2024-07-13,Cincinnati Reds,Miami Marlins,10,6,Final
745963,2024-07-13,Milwaukee Brewers,Washington Nationals,5,6,Final
745311,2024-07-13,San Francisco Giants,Minnesota Twins,2,4,Final
745392,2024-07-13,San Diego Padres,Atlanta Braves,4,0,Final
746202,2024-07-13,Los Angeles Angels,Seattle Mariners,2,1,Final
747177,2024-07-13,Arizona Diamondbacks,Toronto Blue Jays,12,1,Final
747009,2024-07-14,Baltimore Orioles,New York Yankees,6,5,Final
746932,2024-07-14,Boston Red Sox,Kansas City Royals,5,4,Final
745551,2024-07-14,Philadelphia Phillies,Oakland Athletics,3,18,Final
746449,2024-07-14,Detroit Tigers,Los Angeles Dodgers,4,3,Final
745797,2024-07-14,New York Mets,Colorado Rockies,5,8,Final
745066,2024-07-14,Tampa Bay Rays,Cleveland Guardians,2,0,Final
746686,2024-07-14,Cincinnati Reds,Miami Marlins,2,3,Final
746370,2024-07-14,Houston Astros,Texas Rangers,2,4,Final
746769,2024-07-14,Chicago White Sox,Pittsburgh Pirates,4,9,Final
745962,2024-07-14,Milwaukee Brewers,Washington Nationals,9,3,Final
745151,2024-07-14,St. Louis Cardinals,Chicago Cubs,3,8,Final
745314,2024-07-14,San Francisco Giants,Minnesota Twins,3,2,Final
746201,2024-07-14,Los Angeles Angels,Seattle Mariners,3,2,Final
747176,2024-07-14,Arizona Diamondbacks,Toronto Blue Jays,7,8,Final
745385,2024-07-14,San Diego Padres,Atlanta Braves,3,6,Final
747298,2024-07-16,American League All-Stars,National League All-Stars,5,3,Final
746854,2024-07-19,Chicago Cubs,Arizona Diamondbacks,2,5,Final
745481,2024-07-19,Pittsburgh Pirates,Philadelphia Phillies,8,7,Final
744829,2024-07-19,Washington Nationals,Cincinnati Reds,8,5,Final
745721,2024-07-19,New York Yankees,Tampa Bay Rays,6,1,Final
744911,2024-07-19,Toronto Blue Jays,Detroit Tigers,4,5,Final
746618,2024-07-19,Cleveland Guardians,San Diego Padres,7,0,Final
746040,2024-07-19,Miami Marlins,New York Mets,6,4,Final
744990,2024-07-19,Texas Rangers,Baltimore Orioles,1,9,Final
746284,2024-07-19,Kansas City Royals,Chicago White Sox,7,1,Final
746531,2024-07-19,Colorado Rockies,San Francisco Giants,7,3,Final
745640,2024-07-19,Oakland Athletics,Los Angeles Angels,13,3,Final
746123,2024-07-19,Los Angeles Dodgers,Boston Red Sox,4,1,Final
745228,2024-07-19,Seattle Mariners,Houston Astros,0,3,Final
747093,2024-07-19,Atlanta Braves,St. Louis Cardinals,0,0,Final
745720,2024-07-20,New York Yankees,Tampa Bay Rays,1,9,Final
747093,2024-07-20,Atlanta Braves,St. Louis Cardinals,3,2,Final
747096,2024-07-20,Atlanta Braves,St. Louis Cardinals,5,9,Final
744910,2024-07-20,Toronto Blue Jays,Detroit Tigers,3,7,Final
745638,2024-07-20,Oakland Athletics,Los Angeles Angels,8,2,Final
746041,2024-07-20,Miami Marlins,New York Mets,0,1,Final
745478,2024-07-20,Pittsburgh Pirates,Philadelphia Phillies,4,1,Final
744830,2024-07-20,Washington Nationals,Cincinnati Reds,5,4,Final
744994,2024-07-20,Texas Rangers,Baltimore Orioles,4,8,Final
746613,2024-07-20,Cleveland Guardians,San Diego Padres,0,7,Final
746286,2024-07-20,Kansas City Royals,Chicago White Sox,6,1,Final
745880,2024-07-20,Minnesota Twins,Milwaukee Brewers,4,8,Final
746852,2024-07-20,Chicago Cubs,Arizona Diamondbacks,0,3,Final
746121,2024-07-20,Los Angeles Dodgers,Boston Red Sox,7,6,Final
746527,2024-07-20,Colorado Rockies,San Francisco Giants,4,3,Final
745229,2024-07-20,Seattle Mariners,Houston Astros,2,4,Final
745882,2024-07-21,Minnesota Twins,Milwaukee Brewers,7,8,Final
744831,2024-07-21,Washington Nationals,Cincinnati Reds,5,2,Final
745470,2024-07-21,Pittsburgh Pirates,Philadelphia Phillies,0,6,Final
747094,2024-07-21,Atlanta Braves,St. Louis Cardinals,2,6,Final
745722,2024-07-21,New York Yankees,Tampa Bay Rays,4,6,Final
744909,2024-07-21,Toronto Blue Jays,Detroit Tigers,5,4,Final
746610,2024-07-21,Cleveland Guardians,San Diego Padres,1,2,Final
746042,2024-07-21,Miami Marlins,New York Mets,4,2,Final
746287,2024-07-21,Kansas City Royals,Chicago White Sox,4,1,Final
746853,2024-07-21,Chicago Cubs,Arizona Diamondbacks,2,1,Final
744991,2024-07-21,Texas Rangers,Baltimore Orioles,3,2,Final
746528,2024-07-21,Colorado Rockies,San Francisco Giants,2,3,Final
745633,2024-07-21,Oakland Athletics,Los Angeles Angels,5,8,Final
745230,2024-07-21,Seattle Mariners,Houston Astros,6,4,Final
746125,2024-07-21,Los Angeles Dodgers,Boston Red Sox,9,6,Final
745717,2024-07-22,New York Yankees,Tampa Bay Rays,9,1,Final
746612,2024-07-22,Cleveland Guardians,Detroit Tigers,2,8,Final
745473,2024-07-22,Pittsburgh Pirates,St. Louis Cardinals,2,1,Final
746034,2024-07-22,Miami Marlins,New York Mets,4,6,Final
747095,2024-07-22,Atlanta Braves,Cincinnati Reds,1,4,Final
745881,2024-07-22,Minnesota Twins,Philadelphia Phillies,7,2,Final
744988,2024-07-22,Texas Rangers,Chicago White Sox,4,3,Final
746850,2024-07-22,Chicago Cubs,Milwaukee Brewers,3,1,Final
746280,2024-07-22,Kansas City Royals,Arizona Diamondbacks,10,4,Final
746526,2024-07-22,Colorado Rockies,Boston Red Sox,9,8,Final
745635,2024-07-22,Oakland Athletics,Houston Astros,4,0,Final
745232,2024-07-22,Seattle Mariners,Los Angeles Angels,1,3,Final
746124,2024-07-22,Los Angeles Dodgers,San Francisco Giants,3,2,Final
746614,2024-07-23,Cleveland Guardians,Detroit Tigers,5,4,Final
745475,2024-07-23,Pittsburgh Pirates,St. Louis Cardinals,1,2,Final
746036,2024-07-23,Miami Marlins,Baltimore Orioles,6,3,Final
744828,2024-07-23,Washington Nationals,San Diego Padres,0,4,Final
745715,2024-07-23,New York Yankees,New York Mets,2,3,Final
744904,2024-07-23,Toronto Blue Jays,Tampa Bay Rays,2,4,Final
